"alias","name","Organism Taxon Id","represents","selected","shared name","type"
"DEEPEST|MAP126|hMAP126","SPAG5","9606","ncbigene:10615","false","SPAG5","protein"
"DDP|DDP1|DFN1|MTS|TIM8","TIMM8A","9606","ncbigene:1678","false","TIMM8A","protein"
"COX6B|COXG|COXVIb1","COX6B1","9606","ncbigene:1340","false","COX6B1","protein"
"VAP-33|VAP-A|VAP33|hVAP-33","VAPA","9606","ncbigene:9218","false","VAPA","protein"
"PRO3567|SPC22/23|SPC3|YLR066W","SPCS3","9606","ncbigene:60559","false","SPCS3","protein"
"ERV29","SURF4","9606","ncbigene:6836","false","SURF4","protein"
"DDP2|TIM8B","TIMM8B","9606","ncbigene:26521","false","TIMM8B","protein"
"PI5P4KA|PIP5K2A|PIP5KII-alpha|PIP5KIIA|PIPK","PIP4K2A","9606","ncbigene:5305","false","PIP4K2A","protein"
"KIAA0090","EMC1","9606","ncbigene:23065","false","EMC1","protein"
"MMTRA1B","PLSCR1","9606","ncbigene:5359","false","PLSCR1","protein"
"EMC5|TMEM32","MMGT1","9606","ncbigene:93380","false","MMGT1","protein"
"AOE37-2|AOE372|HEL-S-97n|PRX-4","PRDX4","9606","ncbigene:10549","false","PRDX4","protein"
"GAPCENA|TBC1D11","RABGAP1","9606","ncbigene:23637","false","RABGAP1","protein"
,"SPCS2","9606","ncbigene:9789","false","SPCS2","protein"
,"KIAA2013","9606","ncbigene:90231","false","KIAA2013","protein"
"PDSW","NDUFB10","9606","ncbigene:4716","false","NDUFB10","protein"
"COX|COX-VA|VA","COX5A","9606","ncbigene:9377","false","COX5A","protein"
"FBG2|FBS2|FBX6|Fbx6b","FBXO6","9606","ncbigene:26270","false","FBXO6","protein"
"MMDS3|MVti1|VTI1RP2|Vti1-rp2","VTI1A","9606","ncbigene:143187","false","VTI1A","protein"
"C19orf1|D19S1177E|PER-EC1|PEREC1|TOM40","TOMM40","9606","ncbigene:10452","false","TOMM40","protein"
"CFR-1|ESL-1|MG-160|MG160","GLG1","9606","ncbigene:2734","false","GLG1","protein"
"Dtrp1|HTP1|TLOC1|TP-1","SEC62","9606","ncbigene:7095","false","SEC62","protein"
,"RER1","9606","ncbigene:11079","false","RER1","protein"
"SPT5|SPT5H|Tat-CT1","SUPT5H","9606","ncbigene:6829","false","SUPT5H","protein"
"SPT4|SPT4H|SUPT4H","SUPT4H1","9606","ncbigene:6827","false","SUPT4H1","protein"
"PP-1A|PP1A|PP1alpha|PPP1A","PPP1CA","9606","ncbigene:5499","false","PPP1CA","protein"
"CMM9|DKCA2|DKCB4|EST2|PFBMFT1|TCS1|TP2|TRT|hEST2|hTRT","TERT","9606","ncbigene:7015","false","TERT","protein"
"E2(17)KB2|PUBC1|UBC4|UBC4/5|UBCH4|UBCH5B","UBE2D2","9606","ncbigene:7322","false","UBE2D2","protein"
"CD184|D2S201E|FB22|HM89|HSY3RR|LAP-3|LAP3|LCR1|LESTR|NPY3R|NPYR|NPYRL|NPYY3R|WHIM","CXCR4","9606","ncbigene:7852","false","CXCR4","protein"
"TA1|TAR1|TRAR1","TAAR1","9606","ncbigene:134864","false","TAAR1","protein"
"PEP3","VPS18","9606","ncbigene:57617","false","VPS18","protein"
,"MON2","9606","ncbigene:23041","false","MON2","protein"
"CALML2|CAMI|CPVT4|DD132|PHKD|caM","CALM1","9606","ncbigene:801","false","CALM1","protein"
"S8|SUG-1|SUG1|TBP10|TRIP1|p45|p45/SUG","PSMC5","9606","ncbigene:5705","false","PSMC5","protein"
"C9orf28|FAM125B","MVB12B","9606","ncbigene:89853","false","MVB12B","protein"
,"VPS37B","9606","ncbigene:79720","false","VPS37B","protein"
,"VPS28","9606","ncbigene:51160","false","VPS28","protein"
"BMIQ12|NEC1|PC1|PC3|SPC3","PCSK1","9606","ncbigene:5122","false","PCSK1","protein"
"PC5|PC6|PC6A|SPC6","PCSK5","9606","ncbigene:5125","false","PCSK5","protein"
"PACE4|SPC4","PCSK6","9606","ncbigene:5046","false","PCSK6","protein"
"FUR|PACE|PCSK3|SPC1","FURIN","9606","ncbigene:5045","false","FURIN","protein"
"CATG|CG","CTSG","9606","ncbigene:1511","false","CTSG","protein"
"BcDNA:GM02031|CG3412|DmelCG3412|FBXW1|Slimb|Slimb/Beta-TRCP1|Slimb/beta-TRCP|crd|ica|l(3)00295|shv","slmb","7227","ncbigene:42504","false","slmb","protein"
"CCNU|CILD29|UDG2","CCNO","9606","ncbigene:10309","false","CCNO","protein"
"DCR1|Dicer|Dicer1e|HERNA|K12H4.8-LIKE|MNG1|RMSE2","DICER1","9606","ncbigene:23405","false","DICER1","protein"
"GPATC6|GPATCH6|KIAA1847|ZC3H9|ZC3HDC9|ZIP","ZGPAT","9606","ncbigene:84619","false","ZGPAT","protein"
"H4/p","HIST4H4","9606","ncbigene:121504","false","HIST4H4","protein"
"P72|RH70","DDX17","9606","ncbigene:10521","false","DDX17","protein"
"DDX36|G4R1|MLEL1|RHAU","DHX36","9606","ncbigene:170506","false","DHX36","protein"
"E4-DBP|HQ0256|MSTP162|RRP3","DDX47","9606","ncbigene:51202","false","DDX47","protein"
"LARP3|La|La/SSB","SSB","9606","ncbigene:6741","false","SSB","protein"
"PSP1","PSPC1","9606","ncbigene:55269","false","PSPC1","protein"
,"FAM98B","9606","ncbigene:283742","false","FAM98B","protein"
"ABC27|ABC50","ABCF1","9606","ncbigene:23","false","ABCF1","protein"
"ATP-PFK|PFK-C|PFK-P|PFKF","PFKP","9606","ncbigene:5214","false","PFKP","protein"
"16E1BP","TRIP13","9606","ncbigene:9319","false","TRIP13","protein"
"asw","C2orf49","9606","ncbigene:79074","false","C2orf49","protein"
"LANP-L|LANPL","ANP32E","9606","ncbigene:81611","false","ANP32E","protein"
"S5","RPS5","9606","ncbigene:6193","false","RPS5","protein"
"ALS19|ALS20|HNRPA1|HNRPA1L3|IBMPFD3|hnRNP A1|hnRNP-A1","HNRNPA1","9606","ncbigene:3178","false","HNRNPA1","protein"
"C1|C2|HNRNP|HNRPC|SNRPC","HNRNPC","9606","ncbigene:3183","false","HNRNPC","protein"
"ATPBD1A|MBDIN|NTPBP|RPAP4|XAB1","GPN1","9606","ncbigene:11321","false","GPN1","protein"
"TUBA6|bcm948","TUBA1C","9606","ncbigene:84790","false","TUBA1C","protein"
"LLREP3|S2","RPS2","9606","ncbigene:6187","false","RPS2","protein"
"PURBETA","PURB","9606","ncbigene:5814","false","PURB","protein"
"DBA5|L35A","RPL35A","9606","ncbigene:6165","false","RPL35A","protein"
"S6","RPS6","9606","ncbigene:6194","false","RPS6","protein"
"H2-ALPHA|TUBA1","TUBA4A","9606","ncbigene:7277","false","TUBA4A","protein"
"B-ALPHA-1|LIS3|TUBA3","TUBA1A","9606","ncbigene:7846","false","TUBA1A","protein"
"APE|APE1|APEN|APEX|APX|HAP1|REF1","APEX1","9606","ncbigene:328","false","APEX1","protein"
"P15|PC4|p14","SUB1","9606","ncbigene:10923","false","SUB1","protein"
"LCA9|NMNAT|PNAT1","NMNAT1","9606","ncbigene:64802","false","NMNAT1","protein"
"H2B.1|H2B/l|H2BFL|dJ221C16.3","HIST1H2BC","9606","ncbigene:8347","false","HIST1H2BC","protein"
"HAP|HET|SAF-B1|SAFB1","SAFB","9606","ncbigene:6294","false","SAFB","protein"
"GLC1G|TA-WDRP|TAWDRP|UTP21","WDR36","9606","ncbigene:134430","false","WDR36","protein"
,"RBM42","9606","ncbigene:79171","false","RBM42","protein"
"DYT4|TUBB4|beta-5","TUBB4A","9606","ncbigene:10382","false","TUBB4A","protein"
"PRP11|PRPF11|SAP62|SF3a66","SF3A2","9606","ncbigene:8175","false","SF3A2","protein"
"BM020|C21orf66|FSAP105|GCFC|GCFC1","PAXBP1","9606","ncbigene:94104","false","PAXBP1","protein"
"EHB21","EPN2","9606","ncbigene:22905","false","EPN2","protein"
"GRY-RBP|GRYRBP|HNRNPQ|HNRPQ1|NSAP1|PP68|hnRNP-Q","SYNCRIP","9606","ncbigene:10492","false","SYNCRIP","protein"
"CK2B|CK2N|CSK2B|G5A","CSNK2B","9606","ncbigene:1460","false","CSNK2B","protein"
"IPO2|KPNB2|MIP|MIP1|TRN","TNPO1","9606","ncbigene:3842","false","TNPO1","protein"
"EAP1|RRP42|Rrp42p|hRrp42p|p8","EXOSC7","9606","ncbigene:23016","false","EXOSC7","protein"
"CFIm59","CPSF7","9606","ncbigene:79869","false","CPSF7","protein"
,"DAZAP1","9606","ncbigene:26528","false","DAZAP1","protein"
"H2Bb","HIST3H2BB","9606","ncbigene:128312","false","HIST3H2BB","protein"
"C14orf21","NOP9","9606","ncbigene:161424","false","NOP9","protein"
"RNPU1Z|RPU1|SNRP70|Snp1|U1-70K|U170K|U1AP|U1RNP","SNRNP70","9606","ncbigene:6625","false","SNRNP70","protein"
"PMGYSA|bA506K6.1","TUBB2B","9606","ncbigene:347733","false","TUBB2B","protein"
"EIF2|EIF2B|EIF2beta|PPP1R67|eIF-2-beta","EIF2S2","9606","ncbigene:8894","false","EIF2S2","protein"
"C1orf25|MST070|TRM1L|bG120K12.3","TRMT1L","9606","ncbigene:81627","false","TRMT1L","protein"
"BBIS|WDR58|fSAP35","THOC6","9606","ncbigene:79228","false","THOC6","protein"
"EIEE10|MCSZ|PNK","PNKP","9606","ncbigene:11284","false","PNKP","protein"
,"TOE1","9606","ncbigene:114034","false","TOE1","protein"
"C2F|Grcc2f|NEP1","EMG1","9606","ncbigene:10436","false","EMG1","protein"
"CPSF100","CPSF2","9606","ncbigene:53981","false","CPSF2","protein"
"2610510D13Rik|D10S102|FBRNP|HNRPA3","HNRNPA3","9606","ncbigene:220988","false","HNRNPA3","protein"
"NMT55|NRB54|P54|P54NRB|PPP1R114","NONO","9606","ncbigene:4841","false","NONO","protein"
,"SRBD1","9606","ncbigene:55133","false","SRBD1","protein"
"Dob1|KIAA0052|Mtr4|fSAP118","SKIV2L2","9606","ncbigene:23517","false","SKIV2L2","protein"
"NY-BR-99|PRP31|RP11|SNRNP61","PRPF31","9606","ncbigene:26121","false","PRPF31","protein"
"ANT-1|ANT1|C20orf14|Prp6|RP60|SNRNP102|TOM|U5-102K|hPrp6","PRPF6","9606","ncbigene:24148","false","PRPF6","protein"
"GPIAP1|GPIP137|GRIP137|M11S1|RNG105|p137GPI","CAPRIN1","9606","ncbigene:4076","false","CAPRIN1","protein"
"CK2A2|CSNK2A1","CSNK2A2","9606","ncbigene:1459","false","CSNK2A2","protein"
"EIF2|EIF2G|EIF2gamma|eIF-2gA","EIF2S3","9606","ncbigene:1968","false","EIF2S3","protein"
"FAU1|Fub1|Fubi|MNSFbeta|RPS30|S30|asr1","FAU","9606","ncbigene:2197","false","FAU","protein"
"IPOA3|QIP1|SRP3","KPNA4","9606","ncbigene:3840","false","KPNA4","protein"
"hNRD1|hNRD2","NRD1","9606","ncbigene:4898","false","NRD1","protein"
"Cwc1|PRL1|PRP46|PRPF46|TANGO4","PLRG1","9606","ncbigene:5356","false","PLRG1","protein"
"B55A|B55ALPHA|PR52A|PR55A","PPP2R2A","9606","ncbigene:5520","false","PPP2R2A","protein"
"PP6|PP6C","PPP6C","9606","ncbigene:5537","false","PPP6C","protein"
"L27","RPL27","9606","ncbigene:6155","false","RPL27","protein"
"ASC-1|L3|TARBP-B","RPL3","9606","ncbigene:6122","false","RPL3","protein"
"DBA4|RPS17L|RPS17L1|RPS17L2|S17","RPS17","9606","ncbigene:6218","false","RPS17","protein"
"S23","RPS23","9606","ncbigene:6228","false","RPS23","protein"
"S25","RPS25","9606","ncbigene:6230","false","RPS25","protein"
"FTE1|MFTL|S3A","RPS3A","9606","ncbigene:6189","false","RPS3A","protein"
"CCG2|DXS306|RPS4|S4|SCAR|SCR10","RPS4X","9606","ncbigene:6191","false","RPS4X","protein"
"SFRS9|SRp30c","SRSF9","9606","ncbigene:8683","false","SRSF9","protein"
"B-raf|HYPT11|SME|Sm-E","SNRPE","9606","ncbigene:6635","false","SNRPE","protein"
"SMF|Sm-F|snRNP-F","SNRPF","9606","ncbigene:6636","false","SNRPF","protein"
"SMG|Sm-G","SNRPG","9606","ncbigene:6637","false","SNRPG","protein"
"ELF|HEL102|SPTB2|betaSpII","SPTBN1","9606","ncbigene:6711","false","SPTBN1","protein"
,"SRP54","9606","ncbigene:6729","false","SRP54","protein"
"ALURBP","SRP9","9606","ncbigene:6726","false","SRP9","protein"
"CDCBM5|TUBB|TUBB2|dJ40E16.7","TUBB2A","9606","ncbigene:7280","false","TUBB2A","protein"
"CstF-64","CSTF2","9606","ncbigene:1478","false","CSTF2","protein"
"CSTF-77","CSTF3","9606","ncbigene:1479","false","CSTF3","protein"
"BXDC3|SSF|SSF-1|SSF1|SSF2","PPAN","9606","ncbigene:56342","false","PPAN","protein"
"RRP41B|RRP46|Rrp46p|hRrp46p|p12B","EXOSC5","9606","ncbigene:56915","false","EXOSC5","protein"
"CDLS|CDLS1|IDN3|IDN3-B|Scc2","NIPBL","9606","ncbigene:25836","false","NIPBL","protein"
"DROER","ERH","9606","ncbigene:2079","false","ERH","protein"
"40K|HPRP8BP|PRP8BP|PRPF8BP|SPF38|WDR57","SNRNP40","9606","ncbigene:9410","false","SNRNP40","protein"
"ASNRS|NARS1","NARS","9606","ncbigene:4677","false","NARS","protein"
"CYP-S1|CYPB|HEL-S-39|OI9|SCYLP","PPIB","9606","ncbigene:5479","false","PPIB","protein"
"OTT|OTT1|SPEN","RBM15","9606","ncbigene:64783","false","RBM15","protein"
"DBP-RB|UKVH5d","DDX1","9606","ncbigene:1653","false","DDX1","protein"
"ALS6|ETM4|FUS1|HNRNPP2|POMP75|TLS","FUS","9606","ncbigene:2521","false","FUS","protein"
"POMP100|PPP1R140|PSF","SFPQ","9606","ncbigene:6421","false","SFPQ","protein"
"ATP-PFK|PFK-B|PFK-L","PFKL","9606","ncbigene:5211","false","PFKL","protein"
"EWS|bK984G1.4","EWSR1","9606","ncbigene:2130","false","EWSR1","protein"
"HNRNP|HNRPDL|JKTBP|JKTBP2|LGMD1G|laAUF1","HNRNPDL","9606","ncbigene:9987","false","HNRNPDL","protein"
"HNRPR|hnRNP-R","HNRNPR","9606","ncbigene:10236","false","HNRNPR","protein"
"PRP21|PRPF21|SAP114|SF3A120","SF3A1","9606","ncbigene:10291","false","SF3A1","protein"
"CDCBM|CDCBM1|CFEOM3|CFEOM3A|FEOM3|TUBB4|beta-4","TUBB3","9606","ncbigene:10381","false","TUBB3","protein"
,"MFAP1","9606","ncbigene:4236","false","MFAP1","protein"
"MDS026","PPP2R2D","9606","ncbigene:55844","false","PPP2R2D","protein"
"Beta2|TUBB2|TUBB2C","TUBB4B","9606","ncbigene:10383","false","TUBB4B","protein"
"C15orf1|HPPCn|I1PP2A|LANP|MAPM|PHAP1|PHAPI|PP32","ANP32A","9606","ncbigene:8125","false","ANP32A","protein"
"Imp7|RANBP7","IPO7","9606","ncbigene:10527","false","IPO7","protein"
"APRIL|PHAPI2|SSP29","ANP32B","9606","ncbigene:10541","false","ANP32B","protein"
"L32","RPL32","9606","ncbigene:6161","false","RPL32","protein"
"ABBP1|HNRPAB","HNRNPAB","9606","ncbigene:3182","false","HNRNPAB","protein"
"65K|HSPC332|SAD1|SNRNP65","USP39","9606","ncbigene:10713","false","USP39","protein"
"K-ALPHA-1","TUBA1B","9606","ncbigene:10376","false","TUBA1B","protein"
"Sam68|p62|p68","KHDRBS1","9606","ncbigene:10657","false","KHDRBS1","protein"
"HEL-S-94n|HOP|IEF-SSP-3521|P60|STI1|STI1L","STIP1","9606","ncbigene:10963","false","STIP1","protein"
"FP793|RN|RNU2AF1|U2AF35|U2AFBP","U2AF1","9606","ncbigene:7307","false","U2AF1","protein"
"DIP2|UTP12","WDR3","9606","ncbigene:10885","false","WDR3","protein"
"CFIM|CFIM68|HPBRII-4|HPBRII-7","CPSF6","9606","ncbigene:11052","false","CPSF6","protein"
,"HIST2H2BF","9606","ncbigene:440689","false","HIST2H2BF","protein"
"L6|SHUJUN-2|TAXREB107|TXREB1","RPL6","9606","ncbigene:6128","false","RPL6","protein"
"IPOA7|KPNA7","KPNA6","9606","ncbigene:23633","false","KPNA6","protein"
"PP32R1","ANP32C","9606","ncbigene:23520","false","ANP32C","protein"
"ALG-4|ALG4|NFBP|RRP5","PDCD11","9606","ncbigene:22984","false","PDCD11","protein"
"FTP3|HNRPH|HNRPH2|hnRNPH","HNRNPH2","9606","ncbigene:3188","false","HNRNPH2","protein"
"C22orf28|DJ149A16.6|FAAP","RTCB","9606","ncbigene:51493","false","RTCB","protein"
"P160|PAP2","MYBBP1A","9606","ncbigene:10514","false","MYBBP1A","protein"
"G3PD|GAPD|HEL-S-162eP","GAPDH","9606","ncbigene:2597","false","GAPDH","protein"
"CGI-108|CSL4|Csl4p|SKI4|Ski4p|hCsl4p|p13","EXOSC1","9606","ncbigene:51013","false","EXOSC1","protein"
"CGI99|CLE|CLE7|LCRP369|RLLM1","C14orf166","9606","ncbigene:51637","false","C14orf166","protein"
"IPOA5|NPI-1|RCH2|SRP1","KPNA1","9606","ncbigene:3836","false","KPNA1","protein"
"PR4H|PRP4|PRP4H|PRP4K|dJ1013A10.1","PRPF4B","9606","ncbigene:8899","false","PRPF4B","protein"
"TUBAL2","TUBA8","9606","ncbigene:51807","false","TUBA8","protein"
"37LRP|67LR|ICAS|LAMBR|LAMR1|LBP|LBP/p40|LRP|LRP/LR|NEM/1CHD4|SA|lamR|p40","RPSA","9606","ncbigene:3921","false","RPSA","protein"
"HKII|HXK2","HK2","9606","ncbigene:3099","false","HK2","protein"
"H2AJ","H2AFJ","9606","ncbigene:55766","false","H2AFJ","protein"
"CDCBM6|M40|OK/SW-cl.56|TUBB1|TUBB5","TUBB","9606","ncbigene:203068","false","TUBB","protein"
"H3.3B","H3F3B","9606","ncbigene:3021","false","H3F3B","protein"
"L17|PD-1|RPL23","RPL17","9606","ncbigene:6139","false","RPL17","protein"
"CEP80|HEL112|S27A|UBA80|UBC|UBCEP1|UBCEP80","RPS27A","9606","ncbigene:6233","false","RPS27A","protein"
"U1C|Yhc1","SNRPC","9606","ncbigene:6631","false","SNRPC","protein"
"LIG2","LIG3","9606","ncbigene:3980","false","LIG3","protein"
"H4FA","HIST1H4A","9606","ncbigene:8359","false","HIST1H4A","protein"
"CK2A1|CKII|CSNK2A3","CSNK2A1","9606","ncbigene:1457","false","CSNK2A1","protein"
"BCA2|ZNF364","RNF115","9606","ncbigene:27246","false","RNF115","protein"
"PDA2|PDI|PDIP|PDIR","PDIA2","9606","ncbigene:64714","false","PDIA2","protein"
"PPP1R150|STAU","STAU1","9606","ncbigene:6780","false","STAU1","protein"
,"HCVgp1","11103","ncbigene:951475","false","HCVgp1","protein"
"MGC:39780|RNF84","TRAF5","9606","ncbigene:7188","false","TRAF5","protein"
"MGC:3310|RNF85","TRAF6","9606","ncbigene:7189","false","TRAF6","protein"
"BTBD12|FANCP|MUS312","SLX4","9606","ncbigene:84464","false","SLX4","protein"
"ERCC11|FANCQ|RAD1|XPF","ERCC4","9606","ncbigene:2072","false","ERCC4","protein"
"MMS4L|SLX2A","EME1","9606","ncbigene:146956","false","EME1","protein"
"SLX3","MUS81","9606","ncbigene:80198","false","MUS81","protein"
"TSPYL","TSPYL1","9606","ncbigene:7259","false","TSPYL1","protein"
"C20orf94|bA204H22.1|bA254M13.1|dJ1099D15.3","SLX4IP","9606","ncbigene:128710","false","SLX4IP","protein"
"COFS4|RAD10|UV20","ERCC1","9606","ncbigene:2067","false","ERCC1","protein"
"ATG8E|LC3|LC3A|MAP1ALC3|MAP1BLC3","MAP1LC3A","9606","ncbigene:84557","false","MAP1LC3A","protein"
"CAF|P/CAF|PCAF","KAT2B","9606","ncbigene:8850","false","KAT2B","protein"
"PAF65B","TAF5L","9606","ncbigene:27097","false","TAF5L","protein"
"ADA2|ADA2A|TADA2L|hADA2","TADA2A","9606","ncbigene:6871","false","TADA2A","protein"
"P73","TP73","9606","ncbigene:7161","false","TP73","protein"
"RECQ3|RECQL2|RECQL3","WRN","9606","ncbigene:7486","false","WRN","protein"
"GCCR|GCR|GCRST|GR|GRL","NR3C1","9606","ncbigene:2908","false","NR3C1","protein"
"GCN5|GCN5L2|PCAF-b|hGCN5","KAT2A","9606","ncbigene:2648","false","KAT2A","protein"
"DOD|UBL5","PIN1","9606","ncbigene:5300","false","PIN1","protein"
"CMT2P|RIFLE|TAL","LRSAM1","9606","ncbigene:90678","false","LRSAM1","protein"
"CPN60|GROEL|HLD4|HSP-60|HSP60|HSP65|HuCHA60|SPG13","HSPD1","9606","ncbigene:3329","false","HSPD1","protein"
,"LOC283788","9606","ncbigene:283788","false","LOC283788","protein"
"Ara1|HOMS1|SART1259|SNRNP110|Snu66","SART1","9606","ncbigene:9092","false","SART1","protein"
"3D3|AEG-1|AEG1|LYRIC|LYRIC/3D3","MTDH","9606","ncbigene:92140","false","MTDH","protein"
"RPL27A_4_770","RPL27AP6","9606","ncbigene:389435","false","RPL27AP6","protein"
"S16","RPS16","9606","ncbigene:6217","false","RPS16","protein"
"MPP-9|MPP9","MPHOSPH9","9606","ncbigene:10198","false","MPHOSPH9","protein"
"IFNGIP1|PYHIN2","IFI16","9606","ncbigene:3428","false","IFI16","protein"
"INT2|KIAA1287","INTS2","9606","ncbigene:57508","false","INTS2","protein"
"H1.6|H1FT|H1t|dJ221C16.2","HIST1H1T","9606","ncbigene:3010","false","HIST1H1T","protein"
"MFD1|TCS|TCS1|treacle","TCOF1","9606","ncbigene:6949","false","TCOF1","protein"
"CC3|SDR44U1|TIP30","HTATIP2","9606","ncbigene:10553","false","HTATIP2","protein"
"RPS2_17_1125","RPS2P40","9606","ncbigene:91561","false","RPS2P40","protein"
"L37A","RPL37A","9606","ncbigene:6168","false","RPL37A","protein"
"L27A","RPL27A","9606","ncbigene:6157","false","RPL27A","protein"
"DBA7|GIG34|L11","RPL11","9606","ncbigene:6135","false","RPL11","protein"
"L36A|L44L|MIG6|RPL44","RPL36A","9606","ncbigene:6173","false","RPL36A","protein"
"BASS1|C21orf50|DBP-5|NREBP|SON3","SON","9606","ncbigene:6651","false","SON","protein"
"L34","RPL34","9606","ncbigene:6164","false","RPL34","protein"
"GCAP-I|GUCA2|STARA","GUCA2A","9606","ncbigene:2980","false","GUCA2A","protein"
"ROSBIN","RSBN1","9606","ncbigene:54665","false","RSBN1","protein"
"L28","RPL28","9606","ncbigene:6158","false","RPL28","protein"
"MCC-B|MCCA","MCCC1","9606","ncbigene:56922","false","MCCC1","protein"
"ACC2|ACCB|HACC275","ACACB","9606","ncbigene:32","false","ACACB","protein"
"Mi-2a|Mi2-ALPHA|ZFH","CHD3","9606","ncbigene:1107","false","CHD3","protein"
"ACAC|ACACAD|ACC|ACC1|ACCA","ACACA","9606","ncbigene:31","false","ACACA","protein"
,"LOC100289097","9606","ncbigene:100289097","false","LOC100289097","protein"
,"RSBN1L","9606","ncbigene:222194","false","RSBN1L","protein"
"H3/l|H3FL","HIST1H3B","9606","ncbigene:8358","false","HIST1H3B","protein"
"IF2","EIF5B","9606","ncbigene:9669","false","EIF5B","protein"
"LIP.1|LIP1|LIPRIN","PPFIA1","9606","ncbigene:8500","false","PPFIA1","protein"
"FRG1A|FSG1","FRG1","9606","ncbigene:2483","false","FRG1","protein"
"L35","RPL35","9606","ncbigene:11224","false","RPL35","protein"
"HIP|HUMRPL29|L29|RPL29P10|RPL29_3_370","RPL29","9606","ncbigene:6159","false","RPL29","protein"
"AHNAKRS","AHNAK","9606","ncbigene:79026","false","AHNAK","protein"
,"ATP1A1","9606","ncbigene:476","false","ATP1A1","protein"
"A2D|A2LG|A2LP|A2RP","ATXN2L","9606","ncbigene:11273","false","ATXN2L","protein"
"C21orf112|Cctq|D21S246|PRED71","CCT8","9606","ncbigene:10694","false","CCT8","protein"
"CMS","CD2AP","9606","ncbigene:23607","false","CD2AP","protein"
"H41","CDV3","9606","ncbigene:55573","false","CDV3","protein"
"EMS1","CTTN","9606","ncbigene:2017","false","CTTN","protein"
"ARVC10|ARVD10|CDHF5|CMD1BB|HDGC","DSG2","9606","ncbigene:1829","false","DSG2","protein"
"EIF-4B|PRO1843","EIF4B","9606","ncbigene:1975","false","EIF4B","protein"
"EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18","EIF4G1","9606","ncbigene:1981","false","EIF4G1","protein"
"EIF-5|EIF-5A","EIF5","9606","ncbigene:1983","false","EIF5","protein"
"4.1R|EL1|HE","EPB41","9606","ncbigene:2035","false","EPB41","protein"
"4.1-G|4.1G","EPB41L2","9606","ncbigene:2037","false","EPB41L2","protein"
"4.1B|DAL-1|DAL1","EPB41L3","9606","ncbigene:23136","false","EPB41L3","protein"
"FAS|OA-519|SDR27X1","FASN","9606","ncbigene:2194","false","FASN","protein"
"ABP-280|ABPX|CSBS|CVD1|FLN|FLN-A|FLN1|FMD|MNS|NHBP|OPD|OPD1|OPD2|XLVD|XMVD","FLNA","9606","ncbigene:2316","false","FLNA","protein"
"ABP-278|ABP-280|AOI|FH1|FLN-B|FLN1L|LRS1|SCT|TABP|TAP","FLNB","9606","ncbigene:2317","false","FLNB","protein"
"GEMIN-5","GEMIN5","9606","ncbigene:25929","false","GEMIN5","protein"
"GYF2|PARK11|PERQ2|PERQ3|TNRC15","GIGYF2","9606","ncbigene:26058","false","GIGYF2","protein"
"HBP|PRO2900|VGL","HDLBP","9606","ncbigene:3069","false","HDLBP","protein"
"H1.2|H1C|H1F2|H1s-1","HIST1H1C","9606","ncbigene:3006","false","HIST1H1C","protein"
"FLG3|S100A16|S100a18","HRNR","9606","ncbigene:388697","false","HRNR","protein"
"IRS-4|PY160","IRS4","9606","ncbigene:8471","false","IRS4","protein"
"LARP","LARP1","9606","ncbigene:23367","false","LARP1","protein"
,"MAP4","9606","ncbigene:4134","false","MAP4","protein"
"KIA|MIB-|MIB-1|PPP1R105","MKI67","9606","ncbigene:4288","false","MKI67","protein"
"AF6","MLLT4","9606","ncbigene:4301","false","MLLT4","protein"
"182-FIP|82-FIP|FIP-82","NUFIP2","9606","ncbigene:57532","false","NUFIP2","protein"
"HASPP28|PAP|PAP1","PDAP1","9606","ncbigene:11333","false","PDAP1","protein"
"B6P","PKP1","9606","ncbigene:5317","false","PKP1","protein"
"BAT2|D6S51|D6S51E|G2","PRRC2A","9606","ncbigene:7916","false","PRRC2A","protein"
"BAT2-iso|BAT2D1|BAT2L2|XTP2","PRRC2C","9606","ncbigene:23215","false","PRRC2C","protein"
"CT103|SEMG|SGI|dJ172H20.2","SEMG1","9606","ncbigene:6406","false","SEMG1","protein"
"SGII","SEMG2","9606","ncbigene:6407","false","SEMG2","protein"
"CHD3IP|HABP4L|PAI-RBP1|PAIRBP1","SERBP1","9606","ncbigene:26135","false","SERBP1","protein"
"AAAT|ASCT2|ATBO|M7V1|M7VS1|R16|RDRC","SLC1A5","9606","ncbigene:6510","false","SLC1A5","protein"
"4F2|4F2HC|4T2HC|CD98|CD98HC|MDU1|NACAE","SLC3A2","9606","ncbigene:6520","false","SLC3A2","protein"
"C14orf92|KIAA0737|LCP1|MIG7","TOX4","9606","ncbigene:9878","false","TOX4","protein"
,"TPR","9606","ncbigene:7175","false","TPR","protein"
"CEP52|HUBCEP52|L40|RPL40","UBA52","9606","ncbigene:7311","false","UBA52","protein"
"UBAP-2","UBAP2","9606","ncbigene:55833","false","UBAP2","protein"
"NICE-4","UBAP2L","9606","ncbigene:9898","false","UBAP2L","protein"
"SEP1","XRN1","9606","ncbigene:54464","false","XRN1","protein"
"ARTD13|FLB6421|PARP13|ZAP|ZC3H2|ZC3HDC2","ZC3HAV1","9606","ncbigene:56829","false","ZC3HAV1","protein"
